GO.ID	Term	Annotated	Significant	Expected	P_value
42	GO:0034655	nucleobase-containing compound catabolic process	84	1	0.48	1.00000
43	GO:0034656	nucleobase-containing small molecule catabolic process	4	1	0.02	1.00000
44	GO:0048468	cell development	89	1	0.51	1.00000
45	GO:1901700	response to oxygen-containing compound	33	2	0.19	1.00000
46	GO:0009112	nucleobase metabolic process	6	1	0.03	1.00000
47	GO:0051252	regulation of RNA metabolic process	582	3	3.32	1.00000
48	GO:0009113	purine nucleobase biosynthetic process	4	1	0.02	1.00000
49	GO:0099504	synaptic vesicle cycle	19	1	0.11	1.00000
50	GO:0034404	nucleobase-containing small molecule biosynthetic process	6	1	0.03	1.00000
51	GO:1901135	carbohydrate derivative metabolic process	181	1	1.03	1.00000
52	GO:0006996	organelle organization	563	1	3.21	1.00000
53	GO:0071616	acyl-CoA biosynthetic process	3	1	0.02	1.00000
54	GO:0009116	nucleoside metabolic process	13	1	0.07	1.00000
55	GO:1901136	carbohydrate derivative catabolic process	43	1	0.25	1.00000
56	GO:0050896	response to stimulus	862	6	4.92	1.00000
57	GO:1901137	carbohydrate derivative biosynthetic process	118	1	0.67	1.00000
58	GO:0046130	purine ribonucleoside catabolic process	3	1	0.02	1.00000
59	GO:0009119	ribonucleoside metabolic process	8	1	0.05	1.00000
60	GO:0000902	cell morphogenesis	57	1	0.33	1.00000
61	GO:0043094	metabolic compound salvage	10	1	0.06	1.00000
62	GO:0097435	supramolecular fiber organization	87	1	0.5	1.00000
63	GO:0043096	purine nucleobase salvage	2	1	0.01	1.00000
64	GO:0009966	regulation of signal transduction	156	2	0.89	1.00000
65	GO:0006366	transcription by RNA polymerase II	421	2	2.4	1.00000
66	GO:0032787	monocarboxylic acid metabolic process	70	1	0.4	1.00000
67	GO:0009967	positive regulation of signal transduction	45	1	0.26	1.00000
68	GO:0051168	nuclear export	40	1	0.23	1.00000
69	GO:0009968	negative regulation of signal transduction	52	1	0.3	1.00000
70	GO:0022008	neurogenesis	101	1	0.58	1.00000
71	GO:0016070	RNA metabolic process	1006	4	5.74	1.00000
72	GO:0051169	nuclear transport	59	1	0.34	1.00000
73	GO:0055086	nucleobase-containing small molecule metabolic process	113	2	0.65	1.00000
74	GO:0050657	nucleic acid transport	27	1	0.15	1.00000
75	GO:0007338	single fertilization	8	1	0.05	1.00000
76	GO:0050658	RNA transport	27	1	0.15	1.00000
77	GO:0006351	DNA-templated transcription	601	4	3.43	1.00000
78	GO:0032774	RNA biosynthetic process	926	4	5.29	1.00000
79	GO:0050794	regulation of cellular process	1564	9	8.93	1.00000
80	GO:0009416	response to light stimulus	15	1	0.09	1.00000
81	GO:0048731	system development	141	2	0.8	1.00000
82	GO:0045184	establishment of protein localization	220	1	1.26	1.00000
83	GO:0071826	protein-RNA complex organization	58	1	0.33	1.00000
84	GO:0023051	regulation of signaling	200	3	1.14	1.00000
85	GO:0023052	signaling	685	5	3.91	1.00000
86	GO:0051716	cellular response to stimulus	811	4	4.63	1.00000
87	GO:0023056	positive regulation of signaling	47	1	0.27	1.00000
88	GO:0160307	protein biosynthetic process	200	2	1.14	1.00000
89	GO:0009987	cellular process	4414	26	25.2	1.00000
90	GO:0023057	negative regulation of signaling	52	1	0.3	1.00000
91	GO:0008150	biological_process	4555	26	26	1.00000
92	GO:0140238	presynaptic endocytosis	6	1	0.03	1.00000
93	GO:0007409	axonogenesis	46	1	0.26	1.00000
94	GO:0045229	external encapsulating structure organization	13	1	0.07	1.00000
95	GO:0008152	metabolic process	2825	18	16.13	1.00000
96	GO:0009314	response to radiation	18	1	0.1	1.00000
97	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	4	1	0.02	1.00000
98	GO:0046085	adenosine metabolic process	3	1	0.02	1.00000
99	GO:0051606	detection of stimulus	10	1	0.06	1.00000
100	GO:0022607	cellular component assembly	354	3	2.02	1.00000
