GO.ID	Description	p.Val
GO:0016972	thiol oxidase activity	0.2118
GO:0001042	RNA polymerase I core binding	0.2120
GO:0008887	glycerate kinase activity	0.2120
GO:0005460	UDP-glucose transmembrane transporter activity	0.2120
GO:0047734	CDP-glycerol diphosphatase activity	0.2120
GO:0042284	sphingolipid delta-4 desaturase activity	0.2120
GO:0016594	glycine binding	0.2120
GO:0047620	acylglycerol kinase activity	0.2120
GO:0032453	histone H3K4 demethylase activity	0.2120
GO:0004610	phosphoacetylglucosamine mutase activity	0.2120
GO:0015292	uniporter activity	0.2120
GO:0004985	G protein-coupled opioid receptor activity	0.2120
GO:0004708	MAP kinase kinase activity	0.2120
GO:0004631	phosphomevalonate kinase activity	0.2120
GO:0004168	dolichol kinase activity	0.2120
GO:0046403	polynucleotide 3'-phosphatase activity	0.2120
GO:0046404	ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	0.2120
GO:0008808	cardiolipin synthase activity	0.2120
GO:0071617	lysophospholipid acyltransferase activity	0.2120
GO:0018738	S-formylglutathione hydrolase activity	0.2120
GO:0070878	primary miRNA binding	0.2120
GO:0015254	glycerol channel activity	0.2120
GO:0004170	dUTP diphosphatase activity	0.2120
GO:0008311	double-stranded DNA 3'-5' DNA exonuclease activity	0.2120
GO:0008254	3'-nucleotidase activity	0.2120
GO:0048019	receptor antagonist activity	0.2120
GO:0003950	NAD+-protein poly-ADP-ribosyltransferase activity	0.2120
GO:0003954	NADH dehydrogenase activity	0.2120
GO:0008330	protein tyrosine/threonine phosphatase activity	0.2120
GO:0046975	histone H3K36 methyltransferase activity	0.2120
GO:0015218	pyrimidine nucleotide transmembrane transporter activity	0.2120
GO:0004143	ATP-dependent diacylglycerol kinase activity	0.2120
GO:0004132	dCMP deaminase activity	0.2120
GO:0004139	deoxyribose-phosphate aldolase activity	0.2120
GO:0050750	low-density lipoprotein particle receptor binding	0.2120
GO:0016509	long-chain-3-hydroxyacyl-CoA dehydrogenase activity	0.2120
GO:0000406	double-strand/single-strand DNA junction binding	0.2120
GO:0004821	histidine-tRNA ligase activity	0.2120
GO:0004824	lysine-tRNA ligase activity	0.2120
GO:0004057	arginyl-tRNA--protein transferase activity	0.2120
GO:0004818	glutamate-tRNA ligase activity	0.2120
GO:0032977	membrane insertase activity	0.2120
GO:0070260	5'-tyrosyl-DNA phosphodiesterase activity	0.2120
GO:1905502	acetyl-CoA binding	0.2120
GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	0.2120
GO:0030943	mitochondrion targeting sequence binding	0.2120
GO:0009374	biotin binding	0.2120
GO:0009378	four-way junction helicase activity	0.2120
GO:0008495	protoheme IX farnesyltransferase activity	0.2120
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	0.2120
GO:0033819	lipoyl(octanoyl) transferase activity	0.2120
GO:0070004	cysteine-type exopeptidase activity	0.2120
GO:0140293	ADP-ribosylglutamate hydrolase activity	0.2120
GO:0005175	CD27 receptor binding	0.2120
GO:0004352	glutamate dehydrogenase (NAD+) activity	0.2120
GO:0048244	phytanoyl-CoA dioxygenase activity	0.2120
GO:0070336	flap-structured DNA binding	0.2120
GO:0052717	tRNA-specific adenosine-34 deaminase activity	0.2120
GO:0003904	deoxyribodipyrimidine photo-lyase activity	0.2120
GO:0016992	lipoate synthase activity	0.2120
GO:0035100	ecdysone binding	0.2120
GO:0001729	ceramide kinase activity	0.2120
GO:0017174	glycine N-methyltransferase activity	0.2120
GO:0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	0.2120
GO:0034584	piRNA binding	0.2120
GO:0034246	mitochondrial transcription factor activity	0.2120
GO:0004594	pantothenate kinase activity	0.2120
GO:0035299	inositol-1,3,4,5,6-pentakisphosphate 2-kinase activity	0.2120
GO:0004001	adenosine kinase activity	0.2120
GO:0004341	gluconolactonase activity	0.2120
GO:0017118	lipoyltransferase activity	0.2120
GO:0004333	fumarate hydratase activity	0.2120
GO:0004335	galactokinase activity	0.2120
GO:0008419	RNA lariat debranching enzyme activity	0.2120
GO:0051721	protein phosphatase 2A binding	0.2120
GO:0043812	phosphatidylinositol-4-phosphate phosphatase activity	0.2120
GO:0005366	myo-inositol:proton symporter activity	0.2120
GO:0035597	N6-isopentenyladenosine methylthiotransferase activity	0.2120
GO:0035259	nuclear glucocorticoid receptor binding	0.2120
GO:0043843	ADP-specific glucokinase activity	0.2120
GO:0008720	D-lactate dehydrogenase activity	0.2120
GO:0008663	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity	0.2120
GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	0.2120
GO:0001156	TFIIIC-class transcription factor complex binding	0.2120
GO:0016174	NAD(P)H oxidase H2O2-forming activity	0.2120
GO:0004525	ribonuclease III activity	0.2120
GO:0055105	ubiquitin-protein transferase inhibitor activity	0.2120
GO:0001181	RNA polymerase I general transcription initiation factor activity	0.2120
GO:0045027	DNA end binding	0.2120
GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	0.2120
GO:0061750	acid sphingomyelin phosphodiesterase activity	0.2120
GO:0042134	rRNA primary transcript binding	0.2120
GO:0045294	alpha-catenin binding	0.2120
GO:0000035	acyl binding	0.2120
GO:0000036	acyl carrier activity	0.2120
GO:0033204	ribonuclease P RNA binding	0.2120
GO:1904047	S-adenosyl-L-methionine binding	0.2120
GO:0004458	D-lactate dehydrogenase (cytochrome) activity	0.2120
GO:0050833	pyruvate transmembrane transporter activity	0.2120
GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity	0.2120
GO:0004483	mRNA (nucleoside-2'-O-)-methyltransferase activity	0.2120
GO:0004502	kynurenine 3-monooxygenase activity	0.2120
GO:0061666	UFM1 ligase activity	0.2120
GO:0008160	protein tyrosine phosphatase activator activity	0.2120
GO:0000254	C-4 methylsterol oxidase activity	0.2120
GO:0016844	strictosidine synthase activity	0.2120
GO:0004479	methionyl-tRNA formyltransferase activity	0.2120
GO:0032216	glucosaminyl-phosphatidylinositol O-acyltransferase activity	0.2120
GO:0017005	3'-tyrosyl-DNA phosphodiesterase activity	0.2120
GO:0050291	sphingosine N-acyltransferase activity	0.2120
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	0.2120
GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	0.2120
GO:0001054	RNA polymerase I activity	0.2120
GO:0001056	RNA polymerase III activity	0.2120
GO:0004756	selenide, water dikinase activity	0.2120
GO:0004757	sepiapterin reductase (NADP+) activity	0.2120
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	0.2120
GO:0042800	histone H3K4 methyltransferase activity	0.2120
GO:0000213	tRNA-intron endonuclease activity	0.2120
GO:0008124	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	0.2120
GO:0016805	dipeptidase activity	0.2120
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	0.2120
GO:0043236	laminin binding	0.2120
GO:0008113	peptide-methionine (S)-S-oxide reductase activity	0.2120
GO:0008097	5S rRNA binding	0.2120
GO:0008117	sphinganine-1-phosphate aldolase activity	0.2120
GO:0032542	sulfiredoxin activity	0.2120
GO:0098621	O-phosphoseryl-tRNA(Sec) selenium transferase activity	0.2120
GO:0070063	RNA polymerase binding	0.2124
GO:0051539	4 iron, 4 sulfur cluster binding	0.2298
GO:0016853	isomerase activity	0.2859
GO:0032934	sterol binding	0.2868
GO:0016274	protein-arginine N-methyltransferase activity	0.2873
GO:0004176	ATP-dependent peptidase activity	0.2873
GO:0017025	TBP-class protein binding	0.2873
GO:0032266	phosphatidylinositol-3-phosphate binding	0.2873
GO:0004725	protein tyrosine phosphatase activity	0.2932
GO:0051082	unfolded protein binding	0.2936
GO:0004867	serine-type endopeptidase inhibitor activity	0.2937
GO:0030515	snoRNA binding	0.2937
GO:0005509	calcium ion binding	0.3151
GO:0030170	pyridoxal phosphate binding	0.3294
GO:0004222	metalloendopeptidase activity	0.3294
GO:0003729	mRNA binding	0.3342
GO:0003723	RNA binding	0.3468
GO:0016787	hydrolase activity	0.3572
GO:0003743	translation initiation factor activity	0.3583
GO:0071949	FAD binding	0.3585
GO:0005507	copper ion binding	0.3741
GO:0030145	manganese ion binding	0.3741
GO:0005262	calcium channel activity	0.3741
GO:0070628	proteasome binding	0.3741
GO:0009055	electron transfer activity	0.3741
GO:0038023	signaling receptor activity	0.3743
GO:0004518	nuclease activity	0.3775
GO:0140223	general transcription initiation factor activity	0.3777
GO:0004519	endonuclease activity	0.3777
GO:0016651	oxidoreductase activity, acting on NAD(P)H	0.3783
GO:0030371	translation repressor activity	0.3783
GO:0004386	helicase activity	0.3786
GO:0005319	lipid transporter activity	0.3789
GO:0005459	UDP-galactose transmembrane transporter activity	0.3791
GO:0015385	sodium:proton antiporter activity	0.3791
GO:0019781	NEDD8 activating enzyme activity	0.3791
GO:0000403	Y-form DNA binding	0.3791
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	0.3791
GO:0033149	FFAT motif binding	0.3791
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	0.3791
GO:0031718	type 1 cannabinoid receptor binding	0.3791
GO:0016435	rRNA (guanine) methyltransferase activity	0.3791
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	0.3791
GO:0015501	glutamate:sodium symporter activity	0.3791
GO:0004032	aldose reductase (NADPH) activity	0.3791
GO:0019894	kinesin binding	0.3791
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	0.3791
GO:0008508	bile acid:sodium symporter activity	0.3791
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	0.3791
GO:0008479	tRNA-guanosine(34) queuine transglycosylase activity	0.3791
GO:0016971	flavin-dependent sulfhydryl oxidase activity	0.3791
GO:0004557	alpha-galactosidase activity	0.3791
GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	0.3791
GO:0043024	ribosomal small subunit binding	0.3791
GO:0005375	copper ion transmembrane transporter activity	0.3791
GO:0051959	dynein light intermediate chain binding	0.3791
GO:0030272	5-formyltetrahydrofolate cyclo-ligase activity	0.3791
GO:0008190	eukaryotic initiation factor 4E binding	0.3791
GO:0071209	U7 snRNA binding	0.3791
GO:0005246	calcium channel regulator activity	0.3791
GO:0051864	histone H3K36 demethylase activity	0.3791
GO:0004768	stearoyl-CoA 9-desaturase activity	0.3791
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	0.3791
GO:0005215	transporter activity	0.3842
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	0.3850
GO:0003690	double-stranded DNA binding	0.3911
GO:0003779	actin binding	0.4027
GO:0003676	nucleic acid binding	0.4170
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.4536
GO:0000175	3'-5'-RNA exonuclease activity	0.4558
GO:0004930	G protein-coupled receptor activity	0.4830
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.4970
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.5004
GO:0016298	lipase activity	0.5098
GO:0008171	O-methyltransferase activity	0.5098
GO:0004860	protein kinase inhibitor activity	0.5101
GO:0003678	DNA helicase activity	0.5105
GO:0008143	poly(A) binding	0.5108
GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	0.5108
GO:0004683	calcium/calmodulin-dependent protein kinase activity	0.5108
GO:0051010	microtubule plus-end binding	0.5108
GO:0047631	ADP-ribose diphosphatase activity	0.5108
GO:0045504	dynein heavy chain binding	0.5108
GO:0015250	water channel activity	0.5108
GO:1990841	promoter-specific chromatin binding	0.5108
GO:0019789	SUMO transferase activity	0.5108
GO:0030619	U1 snRNA binding	0.5108
GO:0004084	branched-chain-amino-acid transaminase activity	0.5108
GO:0004089	carbonate dehydratase activity	0.5108
GO:0008201	heparin binding	0.5108
GO:0016722	oxidoreductase activity, acting on metal ions	0.5108
GO:0080019	alcohol-forming very long-chain fatty acyl-CoA reductase activity	0.5108
GO:0043138	3'-5' DNA helicase activity	0.5108
GO:0005109	frizzled binding	0.5108
GO:0035252	UDP-xylosyltransferase activity	0.5108
GO:0004301	epoxide hydrolase activity	0.5108
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	0.5108
GO:0005044	scavenger receptor activity	0.5108
GO:0043015	gamma-tubulin binding	0.5108
GO:0005313	L-glutamate transmembrane transporter activity	0.5108
GO:0004535	poly(A)-specific ribonuclease activity	0.5108
GO:0008198	ferrous iron binding	0.5108
GO:0000340	RNA 7-methylguanosine cap binding	0.5108
GO:0015175	neutral L-amino acid transmembrane transporter activity	0.5108
GO:0051117	ATPase binding	0.5108
GO:0010181	FMN binding	0.5108
GO:0005200	structural constituent of cytoskeleton	0.5108
GO:0004527	exonuclease activity	0.5108
GO:0044183	protein folding chaperone	0.5111
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	0.5137
GO:0016788	hydrolase activity, acting on ester bonds	0.5146
GO:0019001	guanyl nucleotide binding	0.5162
